	sample_id	synthesis_type	target_plug_aspect	specifier	solver	surface_tortuosity_factor	surface_lateral	surface_post_average	top_tortuosity_factor	top_lateral	top_post_average	plug_aspect	stomatal_aspect	stomatal_flux_grad	bottom_flux_grad	mesophyll_flux_grad	mesophyll_flux_sol	curved_flux_grad	top_flux_grad	total_flux_grad	substomatal_mean	top_mean	mesophyll_mean	mesophyll_var	airspace_mean	airspace_var	transport	plug_area	curved_area	mesophyll_area	stomatal_area	stomatal_area_fraction	mesophyll_area_fraction	porosity	surface_centroid	assimilation_substomatal	assimilation_mesophyll_mean
22	00165	contrast	0,1	2	diffusion	1,116916929183248	0,9537344234342374	1,0631363927332935	1,055501004341485	0,9963168491856763	1,0515711128011929	0,0879710414068307	0,03	0,005361336551177072	0,0016123764432470755	3,763273636273815e-06	0,0	2,5655355403490093e-05	-0,007001379978200166	1,751645263702019e-06	0,7999999999998998	0,39999999999995023	0,5879397013931457	0,010710565232109044	0,5872412870178642	0,012088691917336922	0,0	0,024175895044309142	0,5522024070579231	0,2680915614638027	0,0027999932721644184	0,11581756402535011	11,089209353881184	0,811349864666278	0,5090421441794223	0,0	0,0
23	00165	contrast	0,1	3	diffusion	1,116916929183248	0,9537344234342374	1,0631363927332935	1,055501004341485	0,9963168491856763	1,0515711128011929	0,0879710414068307	0,04	0,005754812953468182	0,001374577164270065	3,449117631049454e-05	0,0	-2,061054291283834e-05	-0,007246992032434977	-0,00010372128129901486	0,8000000000000153	0,4000000000000105	0,594508546883237	0,011470123151828599	0,5937999236126774	0,012947175077784699	0,0	0,02417589504430909	0,5522028558054799	0,2680915614638006	0,004997986884610711	0,20673430602881515	11,08920935388112	0,8113454776261003	0,5090421441794303	0,0	0,0
24	00165	contrast	0,1	4	diffusion	1,116916929183248	0,9537344234342374	1,0631363927332935	1,055501004341485	0,9963168491856763	1,0515711128011929	0,0879710414068307	0,05	0,006061314159270309	0,0011972868912290733	1,473101394088707e-05	0,0	-3,160262788071163e-05	-0,0073951863989203045	-0,00015345696236079387	0,8000000000001365	0,40000000000006947	0,5984935447606351	0,011942150851159508	0,597776029399317	0,013480786030864916	0,0	0,024175895044309087	0,5522140069238302	0,2680915614638007	0,007824718974249155	0,3236578815348168	11,089209353881126	0,811439366037569	0,509042144179429	0,0	0,0
25	00744	contrast	0,3	0	diffusion	1,1695283120997284	0,827689634925594	0,9662479958946504	1,155912668205067	0,9706807311154269	1,121243972786979	0,29727880163009324	0,0	0,0665726671299658	0,0	0,0005384696843430622	0,0	-0,00029285431394387236	-0,0662174558099673	0,0006008266903985873	0,800000000001018	0,40000000000002156	0,5976605378772742	0,01292469225536954	0,6236629400809466	0,01647948554356093	0,0	0,2761123011933414	1,866462966118842	4,319851427297716	0,2776609319815809	1,0056086990023496	15,645269727670836	0,6482072080980996	0,4684361994309086	0,0	0,0
26	00744	contrast	0,3	1	diffusion	1,1695283120997284	0,827689634925594	0,9662479958946504	1,155912668205067	0,9706807311154269	1,121243972786979	0,29727880163009324	0,02	0,016044171494715116	0,0061688971764724525	0,0001805792869341788	0,0	-1,8872815904932156e-05	-0,022942029482545263	-0,0005672543403280525	0,7999999999998597	0,3999999999999303	0,46895874008320465	0,0016116561905860883	0,4776149031137894	0,0020308301910895088	0,0	0,27611230119334007	1,8662380430458585	4,319851427297591	0,0012282216650363173	0,004448268547717796	15,645269727670458	0,6477328212929322	0,46843619943092585	0,0	0,0
27	00744	contrast	0,3	2	diffusion	1,1695283120997284	0,827689634925594	0,9662479958946504	1,155912668205067	0,9706807311154269	1,121243972786979	0,29727880163009324	0,03	0,02228132820641719	0,0074561636157925125	0,00021131270344561872	0,0	-2,662565136679041e-05	-0,029856437638590996	6,574123569879102e-05	0,799999999999822	0,3999999999999126	0,4897186036186156	0,0027268453248814124	0,5009866834760587	0,0034335309806165087	0,0	0,27611230119334007	1,8662380430458574	4,31985142729757	0,0027999932721644266	0,010140776995675423	15,64526972767038	0,6477328212929828	0,4684361994309261	0,0	0,0
28	00744	contrast	0,3	3	diffusion	1,1695283120997284	0,827689634925594	0,9662479958946504	1,155912668205067	0,9706807311154269	1,121243972786979	0,29727880163009324	0,04	0,02729046258737276	0,006686137073338154	0,00027615184590704605	0,0	-2,9715462741484154e-05	-0,03517809468150508	-0,0009550586376301103	0,8000000000001394	0,40000000000007063	0,5056830681994706	0,0037812828039283115	0,5189663943058735	0,004758674727597292	0,0	0,27611230119333957	1,8662380430458534	4,319851427297764	0,004997986884610701	0,01810128293092964	15,645269727671113	0,6477328212929164	0,46843619943089887	0,0	0,0
29	00744	contrast	0,3	4	diffusion	1,1695283120997284	0,827689634925594	0,9662479958946504	1,155912668205067	0,9706807311154269	1,121243972786979	0,29727880163009324	0,05	0,03160471680800545	0,007289772648867748	0,0002722950906463087	0,0	-2,6596194604983126e-05	-0,039500728274761476	-0,000360539921848188	0,7999999999998626	0,39999999999993135	0,5186562975722312	0,004763093773844308	0,5335842934634458	0,005992013848966563	0,0	0,2761123011933417	1,8662380430458445	4,319851427298125	0,007824718974249164	0,02833890029683999	15,6452697276723	0,64773282129288	0,4684361994308543	0,0	0,0
30	00077	mixed	0,1	0	diffusion	1,1719267939958278	0,9508568893178179	1,1150597180584982	1,0838382530769954	0,9963168491856763	1,0798646156232874	0,10560480178937996	0,0	0,007440416068704554	0,0	1,0136052624027654e-05	0,0	-1,5650063146589467e-05	-0,007424353967977517	1,05480902045797e-05	0,7999999999999637	0,4000000000000066	0,5990747387711862	0,013590557225014737	0,6042496585774966	0,012691018937683084	0,0	0,034837474632442966	0,6629461843779588	0,3908750621797654	0,03500745936543236	1,0048793643851295	11,219959721642873	0,681294396928131	0,4911051708391764	0,0	0,0
31	00077	mixed	0,1	1	diffusion	1,1719267939958278	0,9508568893178179	1,1150597180584982	1,0838382530769954	0,9963168491856763	1,0798646156232874	0,10560480178937996	0,02	0,004425117889251138	0,0016239909613211397	4,103945831660987e-05	0,0	4,398783786440471e-06	-0,0063317044248500185	-0,0002371573321745539	0,7999999999998403	0,3999999999999188	0,569848216543507	0,009926196846344361	0,5741898338598093	0,009262512975593579	0,0	0,03483747463244296	0,66291231735328	0,3908750621797644	0,0012282216650363166	0,03525576058525538	11,219959721642846	0,6810815568074609	0,49110517083917676	0,0	0,0
