	sample_id	specifier	synthesis_type	plug_aspect	stomatal_aspect	porosity	surface_tortuosity_factor	surface_lateral	top_tortuosity_factor	top_lateral	assimilation_rate	resistance_t	resistance_m	pipe_resistance_t	pipe_resistance_m	inlet_resistance	calculated_resistance_t	calculated_resistance_m	standard_tomas	standard_earles	stomatal_area_fraction	mesophyll_area_fraction	plug_area
36	00036	1	mixed	0,14465274030948716	0,02	0,7916430275286466	1,1346888960697865	0,9304040561706217	1,092142387439986	0,9920891931571933	0,1951165466335126	2,050056783504057	1,3771681111269996	1,406546180871537	0,7343315214185389	0,6761760177320321	2,082722198603569	1,4105075391505708	0,7166670182216229	0,6667899006771028	0,01878506064186122	13,220522533113531	0,06538289593270255
37	00036	2	mixed	0,14465274030948716	0,03	0,7916400685740318	1,1346888960697865	0,9304040561706217	1,092142387439986	0,9920891931571933	0,2233277200473028	1,791089793578535	1,11827745273387	1,406546180871537	0,7343315214185389	0,4146208267439829	1,8211670076155198	1,1489523481625217	0,7166696969455342	0,6667923929726952	0,04282455269412355	13,220522533113659	0,06538289593270268
38	00036	3	mixed	0,14465274030948716	0,04	0,7917510316469232	1,1346888960697865	0,9304040561706217	1,092142387439986	0,9920891931571933	0,24100476253205513	1,659718238750129	0,987236008883371	1,406546180871537	0,7343315214185389	0,28384323124995836	1,6903894121214953	1,0181747526684972	0,7165692564425951	0,6666989427213568	0,07644180964016972	13,220522533113606	0,0653828959327027
39	00036	4	mixed	0,14465274030948716	0,05	0,7917366689610527	1,1346888960697865	0,9304040561706217	1,092142387439986	0,9920891931571933	0,25284775123844905	1,5819796618354887	0,9092057312277816	1,406546180871537	0,7343315214185389	0,20537667395354361	1,6119228548250806	0,9397081953720825	0,7165822555362814	0,6667110371308491	0,11967531970904119	13,220522533113689	0,06538289593270268
40	00088	0	mixed	0,2878437096500989	0,2878437096500989	0,8967388500025513	1,1684849083038658	0,8615875944816496	1,1502200321966642	0,9709321991799565	0,3391116698369037	1,1795524471131142	0,5887575051540804	1,1795524471131142	0,5887575051540804	0,0	1,1795524471131142	0,5887575051540804	0,6515190617092933	0,5613407411370513	1,005601583604307	8,433191514485639	0,25885565737397626
41	00088	1	mixed	0,2878437096500989	0,02	0,8961938650162051	1,1684849083038658	0,8615875944816496	1,1502200321966642	0,9709321991799565	0,09896902455539418	4,041668610931931	3,447660960431543	1,1795524471131142	0,5887575051540804	2,8911422622048173	4,070694709317932	3,479899767358898	0,6519152573549123	0,5616820983903044	0,004744812910393024	8,433191514484339	0,2588556573739764
42	00088	2	mixed	0,2878437096500989	0,03	0,8961938650163536	1,1684849083038658	0,8615875944816496	1,1502200321966642	0,9709321991799565	0,13280161144832744	3,0120116438173117	2,418027794122227	1,1795524471131142	0,5887575051540804	1,8554672473906872	3,0350196945038013	2,4442247525447676	0,6519152573548043	0,5616820983902113	0,01081681312500424	8,433191514485477	0,25885565737397603
43	00088	3	mixed	0,2878437096500989	0,04	0,8961938650162542	1,1684849083038658	0,8615875944816496	1,1502200321966642	0,9709321991799565	0,16055001203454725	2,4914355030619557	1,897490394363994	1,1795524471131142	0,5887575051540804	1,3376297399836217	2,517182187096736	1,9263872451377022	0,6519152573548765	0,5616820983902736	0,01930800715469768	8,433191514484603	0,25885565737397653
44	00088	4	mixed	0,2878437096500989	0,05	0,8961938650162954	1,1684849083038658	0,8615875944816496	1,1502200321966642	0,9709321991799565	0,18389445309643077	2,175160768934354	1,5813043970993503	1,1795524471131142	0,5887575051540804	1,0269272355393824	2,2064796826524966	1,615684740693463	0,6519152573548466	0,5616820983902477	0,030228116524973366	8,43319151448543	0,25885565737397603
45	00077	0	mixed	0,10560480178937996	0,10560480178937996	0,681294396928131	1,1750220609736024	0,9483755685082034	1,0838382530769954	0,9963168491856763	0,21311401145774975	1,8769296174562315	0,9428064342386578	1,8769296174562315	0,9428064342386578	0,0	1,8769296174562315	0,9428064342386578	0,8623453137671659	0,817827227194321	1,0048793643851295	11,219959721642873	0,034837474632442966
