	sample_id	synthesis_type	target_plug_aspect	specifier	solver	surface_tortuosity_factor	surface_lateral	top_tortuosity_factor	top_lateral	plug_aspect	stomatal_aspect	stomatal_flux_grad	bottom_flux_grad	mesophyll_flux_grad	mesophyll_flux_sol	curved_flux_grad	top_flux_grad	total_flux_grad	substomatal_mean	top_mean	mesophyll_mean	mesophyll_var	airspace_mean	airspace_var	transport	plug_area	curved_area	mesophyll_area	stomatal_area	stomatal_area_fraction	mesophyll_area_fraction	porosity	assimilation_substomatal	assimilation_mesophyll_mean
23	00096	mixed	0,35	3	diffusion	1,1833687509222695	0,8029988186219077	1,1702096519540004	0,9613010317992284	0,33252068317541394	0,04	0,03285543644387029	0,008619503664479352	-3,447933202814852e-05	0,0	1,695538501606752e-06	-0,0425533607884669	-0,001111204473645906	0,7999999999998514	0,399999999999928	0,48679071720909145	0,002249303680830488	0,48691506931566236	0,002861158250391218	0,0	0,34545795720533856	2,087492746606219	4,353191553862935	0,004997986884610714	0,014467713886352701	12,601219520543331	0,7960061938306352	0,0	0,0
24	00096	mixed	0,35	4	diffusion	1,1833687509222695	0,8029988186219077	1,1702096519540004	0,9613010317992284	0,33252068317541394	0,05	0,03914247592162544	0,00874409062257053	-1,6999106372081127e-05	0,0	1,9552745328572123e-05	-0,048964518458948884	-0,001075398275793205	0,8000000000002858	0,4000000000001414	0,49984217556299376	0,0029738953873602978	0,4999930092266607	0,0037798051131212986	0,0	0,34545795720533934	2,087492746606226	4,353191553863451	0,00782471897424914	0,022650278596993343	12,601219520544797	0,7960061938305336	0,0	0,0
25	00038	mixed	0,25	0	diffusion	1,178167232536719	0,8915459407536205	1,1404216283408781	0,9793730698478413	0,23949021869140008	0,0	0,056706669170836894	0,0	0,0002482979567039611	0,0	-5,852244382741662e-05	-0,05648151181311126	0,0004149328706029632	0,8000000000001893	0,40000000000002717	0,5997563034405767	0,011167651480777755	0,6001900281794609	0,014666778753162886	0,0	0,1791913689115164	1,5035081691936023	1,5773589294689059	0,18018602250572985	1,0055507896404574	8,802650144649522	0,8530346112653081	0,0	0,0
26	00038	mixed	0,25	1	diffusion	1,178167232536719	0,8915459407536205	1,1404216283408781	0,9793730698478413	0,23949021869140008	0,02	0,01530852541217392	0,006071532807176666	5,478996652342759e-05	0,0	0,00016867300438310734	-0,022185569351747883	-0,0005820481614905947	0,8000000000003211	0,4000000000001601	0,47901576046626354	0,0017982246339552093	0,47876212439895544	0,0023081839255424657	0,0	0,17919136891151702	1,503311485758045	1,5773589294690564	0,0012282216650363188	0,006854245673198707	8,802650144650332	0,8525138886971002	0,0	0,0
27	00038	mixed	0,25	2	diffusion	1,178167232536719	0,8915459407536205	1,1404216283408781	0,9793730698478413	0,23949021869140008	0,03	0,02082842534723235	0,007296334503858322	7,518884658262148e-05	0,0	0,0002030175036269007	-0,028482422075837247	-7,945587453740349e-05	0,7999999999996852	0,399999999999843	0,5014532926689338	0,0029627101099762862	0,5011371517927513	0,0038014206275976794	0,0	0,17919136891151652	1,5033114857580392	1,577358929468896	0,002799993272164426	0,015625715061907047	8,802650144649462	0,8525138886969337	0,0	0,0
28	00038	mixed	0,25	3	diffusion	1,178167232536719	0,8915459407536205	1,1404216283408781	0,9793730698478413	0,23949021869140008	0,04	0,026241124346645328	0,006736578466178254	0,00016514134470933673	0,0	0,00021969709107415826	-0,03321819873361681	0,0001443425149911191	0,7999999999997206	0,39999999999985936	0,5182882417879401	0,004024036475662445	0,5179308513335209	0,005162218404078042	0,0	0,17919136891151666	1,5032933965482895	1,5773589294690464	0,0049979868846107	0,027891895212200025	8,802650144650295	0,8524557044316812	0,0	0,0
29	00038	mixed	0,25	4	diffusion	1,178167232536719	0,8915459407536205	1,1404216283408781	0,9793730698478413	0,23949021869140008	0,05	0,029896235389727854	0,006700659879287535	4,0930760386097304e-05	0,0	0,000204305955370989	-0,03699029504583322	-0,00014816306106147772	0,8000000000001968	0,4000000000000963	0,5316808404330335	0,004981609838162976	0,5313065637833294	0,006392018571010057	0,0	0,179191368911517	1,5033212302860954	1,5773589294690935	0,00782471897424912	0,043666829612272744	8,80265014465054	0,8525272862775969	0,0	0,0
30	00003	mixed	0,25	0	diffusion	1,1447180739570995	0,8968109162650769	1,130159333116259	0,9788858698204317	0,23433614605202668	0,0	0,06533958766870172	0,0	0,00010721423937950651	0,0	-0,00010465046494622357	-0,06516364577246671	0,00017850567066802985	0,7999999999999544	0,39999999999993685	0,591503144986743	0,0108608547365798	0,6013790444400291	0,013616210977813577	0,0	0,17156220245583437	1,4710498063813722	0,42175838101518337	0,17251335554818345	1,0055440713556585	2,4583409106312772	0,9682005275017608	0,0	0,0
31	00003	mixed	0,25	1	diffusion	1,1447180739570995	0,8968109162650769	1,130159333116259	0,9788858698204317	0,23433614605202668	0,02	0,017500523618833586	0,006383333086806478	2,196302811230593e-05	0,0	0,00015528351552323089	-0,02378210587022722	0,00027899737904867164	0,8000000000003052	0,4000000000001514	0,47024261385674665	0,001495036663989669	0,47348750301951414	0,0018362530454674752	0,0	0,17156220245583398	1,4708577513195795	0,42175838101518415	0,001228221665036317	0,0071590458006186046	2,458340910631287	0,9676943460775214	0,0	0,0
32	00003	mixed	0,25	2	diffusion	1,1447180739570995	0,8968109162650769	1,130159333116259	0,9788858698204317	0,23433614605202668	0,03	0,023159793263021415	0,007115173927699338	4,8189241930945786e-05	0,0	0,0002688172446326382	-0,031148205556652077	-0,0005562318793680139	0,8000000000003227	0,4000000000001595	0,49199531327003426	0,0025637731567016687	0,49624948261882124	0,0031457345237778014	0,0	0,17156220245583395	1,4708577513195782	0,4217583810151826	0,002799993272164425	0,01632057196797319	2,4583409106312786	0,9676943460775776	0,0	0,0
